Audible_Title,Audible_Author,Goodreads_Link
Blood Eye,Giles Kristian,https://www.goodreads.com/book/show/6082119-blood-eye?from_search=true&from_srp=true&qid=Sa7oHzjyzn&rank=1
The Rumor,Lesley Kara,https://www.goodreads.com/book/show/43894584-the-rumor?from_search=true&from_srp=true&qid=Damm2vmDVp&rank=1
Reputation,Sara Shepard,https://www.goodreads.com/book/show/45735323-reputation?from_search=true&from_srp=true&qid=vClurEHFgv&rank=1
The Girl I Used to Be,Mary Torjussen,https://www.goodreads.com/book/show/35876397-the-girl-i-used-to-be?from_search=true&from_srp=true&qid=MnTDW0jYyy&rank=1
One Night Gone,Tara Laskowski,https://www.goodreads.com/book/show/42867786-one-night-gone?from_search=true&from_srp=true&qid=qcuWrJX1Mg&rank=1
The Killer You Know,S. R. Masters,https://www.goodreads.com/book/show/41716942-the-killer-you-know?from_search=true&from_srp=true&qid=Pmo0JfUnkm&rank=1
Bittersweet,Miranda Beverly-Whittemore,https://www.goodreads.com/book/show/18339743-bittersweet?from_search=true&from_srp=true&qid=anvQTQR76I&rank=2
Our House,Louise Candlish,https://www.goodreads.com/book/show/35924499-our-house?from_search=true&from_srp=true&qid=qYHBZiwPdl&rank=1
The Take,Christopher Reich,https://www.goodreads.com/book/show/33784305-the-take?from_search=true&from_srp=true&qid=TsHvD6H72i&rank=1
The Au Pair,Emma Rous,https://www.goodreads.com/book/show/37561550-the-au-pair?from_search=true&from_srp=true&qid=nasjUkBHm2&rank=1
Double Blind,"Iris Johansen, Roy Johansen",https://www.goodreads.com/book/show/36421816-double-blind?from_search=true&from_srp=true&qid=QI55PWxIJX&rank=1
The Killing Kind,John Connolly,https://www.goodreads.com/book/show/175246.The_Killing_Kind?from_search=true&from_srp=true&qid=UEfelmTRXg&rank=2
The Night Agent,Matthew Quirk,https://www.goodreads.com/book/show/44023366-the-night-agent?from_search=true&from_srp=true&qid=OA9sU4wtG2&rank=1
The Bodies Left Behind,Jeffery Deaver,https://www.goodreads.com/book/show/3991890-the-bodies-left-behind?from_search=true&from_srp=true&qid=tl6AGr34av&rank=1
Chaos,Iris Johansen,https://www.goodreads.com/book/show/50358493-chaos?from_search=true&from_srp=true&qid=7Od06NbKYj&rank=1
The Woman Inside,E. G. Scott,https://www.goodreads.com/book/show/40776554-the-woman-inside?from_search=true&from_srp=true&qid=ZFDZZZyYSi&rank=1
I Invited Her In,Adele Parks,https://www.goodreads.com/book/show/39084613-i-invited-her-in?from_search=true&from_srp=true&qid=iyvwzBhefn&rank=2
"Liar, Liar",Lisa Jackson,https://www.goodreads.com/book/show/36414449-liar-liar?from_search=true&from_srp=true&qid=zczYS7xkIh&rank=1
The Good Detective,John McMahon,https://www.goodreads.com/book/show/40953686-the-good-detective?from_search=true&from_srp=true&qid=43gF0lAHVP&rank=1
Under My Skin,Lisa Unger,https://www.goodreads.com/book/show/36645003-under-my-skin?from_search=true&from_srp=true&qid=kHDKaAKMdx&rank=1
The Darkest Corners,Kara Thomas,https://www.goodreads.com/book/show/25639296-the-darkest-corners?from_search=true&from_srp=true&qid=qojfjSr54L&rank=1
Mary Russell's War,Laurie R. King,https://www.goodreads.com/book/show/30508247-mary-russell-s-war-and-other-stories-of-suspense?from_search=true&from_srp=true&qid=HE09ZdkcaW&rank=1
Fatal Shadows,Josh Lanyon,https://www.goodreads.com/book/show/1274861.Fatal_Shadows?from_search=true&from_srp=true&qid=z3NBSWzfPM&rank=1
The Buried Girl,Richard Montanari,https://www.goodreads.com/book/show/30630606-the-buried-girl?from_search=true&from_srp=true&qid=JiYXOg1sjK&rank=1
Hunting Annabelle,Wendy Heard,https://www.goodreads.com/book/show/37482434-hunting-annabelle?from_search=true&from_srp=true&qid=sH3Vsqpfmk&rank=1
Prince of Thieves,Chuck Hogan,https://www.goodreads.com/book/show/1292495.Prince_of_Thieves?from_search=true&from_srp=true&qid=MeI0EsGeD3&rank=1
Seven Lies,Elizabeth Kay,https://www.goodreads.com/book/show/48829512-seven-lies?from_search=true&from_srp=true&qid=yIZkzeKuvT&rank=1
The Pocket Wife,Susan Crawford,https://www.goodreads.com/book/show/22635867-the-pocket-wife?from_search=true&from_srp=true&qid=vjSCArkLeJ&rank=1
Books Can Be Deceiving,Jenn McKinlay,https://www.goodreads.com/book/show/9745415-books-can-be-deceiving?from_search=true&from_srp=true&qid=5TcYjAZbGG&rank=1
Race Against Time,Sharon Sala,https://www.goodreads.com/book/show/33099613-race-against-time?from_search=true&from_srp=true&qid=EI6IqYwt6y&rank=1
The Never List,Koethi Zan,https://www.goodreads.com/book/show/16158525-the-never-list?from_search=true&from_srp=true&qid=cjtP03rxup&rank=1
Decider,Dick Francis,https://www.goodreads.com/book/show/8532.Decider?from_search=true&from_srp=true&qid=3d9vLLMK6f&rank=1
The Good Sister,Jess Ryder,https://www.goodreads.com/book/show/35298933-the-good-sister?from_search=true&from_srp=true&qid=8g5xtXHqmZ&rank=1
Haven of Swans,Colleen Coble,https://www.goodreads.com/book/show/30649497-haven-of-swans?from_search=true&from_srp=true&qid=PbdoSLDdAH&rank=1
Prey,Linda Howard,https://www.goodreads.com/book/show/10000269-prey?from_search=true&from_srp=true&qid=D88BHSelQZ&rank=1
The Exes' Revenge,Jo Jakeman,https://www.goodreads.com/book/show/37678656-the-exes-revenge?from_search=true&from_srp=true&qid=KapMyFgJaN&rank=1
The Secretary,Renée Knight,https://www.goodreads.com/book/show/40139163-the-secretary?from_search=true&from_srp=true&qid=rk1tssKYzl&rank=1
The Three Beths,Jeff Abbott,https://www.goodreads.com/book/show/36471280-the-three-beths?from_search=true&from_srp=true&qid=LrsSTB7RBX&rank=1
I Spy,Claire Kendal,https://www.goodreads.com/book/show/44588412-i-spy?from_search=true&from_srp=true&qid=LiEC08iW8r&rank=1
Deadly Silence,Rebecca Zanetti,https://www.goodreads.com/book/show/28963805-deadly-silence?from_search=true&from_srp=true&qid=971fnX35eB&rank=1
The Last Word,Lisa Lutz,https://www.goodreads.com/book/show/16130105-the-last-word?from_search=true&from_srp=true&qid=kJaKncxSjW&rank=1
Finding Moon,Tony Hillerman,https://www.goodreads.com/book/show/48120.Finding_Moon?from_search=true&from_srp=true&qid=ebaecff3hx&rank=1
The Boy at the Door,Alex Dahl,https://www.goodreads.com/book/show/36637243-the-boy-at-the-door?from_search=true&from_srp=true&qid=DHVRmL9vWc&rank=1
The Silent Sister,Shalini Boland,https://www.goodreads.com/book/show/39890031-the-silent-sister?from_search=true&from_srp=true&qid=oYAAr7OQ3k&rank=1
Life of Lies,Sharon Sala,https://www.goodreads.com/book/show/34051964-life-of-lies?from_search=true&from_srp=true&qid=OipLZdQJgy&rank=1
Barely Legal,"Stuart Woods, Parnell Hall",https://www.goodreads.com/book/show/33542563-barely-legal?from_search=true&from_srp=true&qid=mk9Ff83kGZ&rank=1
Somebody's Daughter,David Bell,https://www.goodreads.com/book/show/36617457-somebody-s-daughter?from_search=true&from_srp=true&qid=c00ZmwiLC0&rank=1
The Cypress House,Michael Koryta,https://www.goodreads.com/book/show/8585317-the-cypress-house?from_search=true&from_srp=true&qid=LR6LdZ789Y&rank=1
The Cocktail Waitress,James M. Cain,https://www.goodreads.com/book/show/13584306-the-cocktail-waitress?from_search=true&from_srp=true&qid=S8mxSEhzKt&rank=1
Penance,Kanae Minato,https://www.goodreads.com/book/show/31423183-penance?from_search=true&from_srp=true&qid=W8dMEw09ZS&rank=1
The New Neighbors,Simon Lelic,https://www.goodreads.com/book/show/36522749-the-new-neighbors?from_search=true&from_srp=true&qid=IrvuwQj9xL&rank=1
Watching Edie,Camilla Way,https://www.goodreads.com/book/show/29243709-watching-edie?from_search=true&from_srp=true&qid=gkTXvT3AmQ&rank=1
Beyond Justice,Cara C. Putman,https://www.goodreads.com/book/show/30649410-beyond-justice?from_search=true&from_srp=true&qid=Kr894VZqmp&rank=1
The Golden Hour,T. Greenwood,https://www.goodreads.com/book/show/30556254-the-golden-hour?from_search=true&from_srp=true&qid=q7nJJOYB5L&rank=1
All These Worlds,Dennis E. Taylor,https://www.goodreads.com/book/show/35506021-all-these-worlds?from_search=true&from_srp=true&qid=uGC6XK1K9Y&rank=1
Iron Gold,Pierce Brown,https://www.goodreads.com/book/show/33257757-iron-gold?from_search=true&from_srp=true&qid=vVoDSR0yeQ&rank=1
The Two Towers,J. R. R. Tolkien,https://www.goodreads.com/book/show/222910.The_Two_Towers?from_search=true&from_srp=true&qid=Qra6pVhmWo&rank=2
The Return of the King,J. R. R. Tolkien,https://www.goodreads.com/book/show/838729.The_Return_of_the_King?from_search=true&from_srp=true&qid=ApBxkwgrKA&rank=1
The Fellowship of the Ring,J. R. R. Tolkien,https://www.goodreads.com/book/show/3263607-the-fellowship-of-the-ring?from_search=true&from_srp=true&qid=ik481CZQ6a&rank=4
The Cycle of Arawn,Edward W. Robertson,https://www.goodreads.com/book/show/23359401-the-cycle-of-arawn?from_search=true&from_srp=true&qid=Jpqe5WVjGJ&rank=2
The Grace of Kings,Ken Liu,https://www.goodreads.com/book/show/18952341-the-grace-of-kings?from_search=true&from_srp=true&qid=hNRP92I3lF&rank=1
Of Blood and Bone,Nora Roberts,https://www.goodreads.com/book/show/37638128-of-blood-and-bone?from_search=true&from_srp=true&qid=kTZXGGDM3V&rank=1
The Toll,Neal Shusterman,https://www.goodreads.com/book/show/43822024-the-toll?from_search=true&from_srp=true&qid=qJIzNAFkhK&rank=1
Heir of Novron,Michael J. Sullivan,https://www.goodreads.com/book/show/44777327-heir-of-novron?from_search=true&from_srp=true&qid=nAUKe7znec&rank=1
Paradise,Craig Alanson,https://www.goodreads.com/book/show/32723950-paradise?from_search=true&from_srp=true&qid=u3TrYHsOVt&rank=1
Rule of Wolves,Leigh Bardugo,https://www.goodreads.com/book/show/36307674-rule-of-wolves?from_search=true&from_srp=true&qid=bPXxtBjsE4&rank=1
The Darkest Minds,Alexandra Bracken,https://www.goodreads.com/book/show/10576365-the-darkest-minds?from_search=true&from_srp=true&qid=GQVQJEd27a&rank=3
Fatemarked,David Estes,https://www.goodreads.com/book/show/39846963-fatemarked?from_search=true&from_srp=true&qid=S1Jq1Utr3L&rank=1
Legends of Ahn,Kel Kade,https://www.goodreads.com/book/show/36200825-legends-of-ahn?from_search=true&from_srp=true&qid=uJrOqS9ItD&rank=1
Black Ops,Craig Alanson,https://www.goodreads.com/book/show/35224512-black-ops?from_search=true&from_srp=true&qid=HQ4Qrq0ydP&rank=1
The Land: Alliances: A LitRPG Saga,Aleron Kong,https://www.goodreads.com/book/show/43427185-the-land?from_search=true&from_srp=true&qid=dlhHKMZaGF&rank=1
The Land: Forging,Aleron Kong,https://www.goodreads.com/book/show/34234675-the-land?from_search=true&from_srp=true&qid=zSZezj3Tvb&rank=1
Wild Seed,Octavia E. Butler,https://www.goodreads.com/book/show/52318.Wild_Seed?from_search=true&from_srp=true&qid=5hr4ccmTBE&rank=2
The Calculating Stars,Mary Robinette Kowal,https://www.goodreads.com/book/show/33080122-the-calculating-stars?from_search=true&from_srp=true&qid=aYlCf2K9rL&rank=1
Forging Divinity,Andrew Rowe,https://www.goodreads.com/book/show/24929067-forging-divinity?from_search=true&from_srp=true&qid=XeSenRBUxV&rank=1
Age of Empyre,Michael J. Sullivan,https://www.goodreads.com/book/show/23654840-age-of-empyre?from_search=true&from_srp=true&qid=E7uwzZWV0A&rank=1
Magic Bites,Ilona Andrews,https://www.goodreads.com/book/show/38619.Magic_Bites?from_search=true&from_srp=true&qid=JWsEIIOjBi&rank=1
Zero Hour,Craig Alanson,https://www.goodreads.com/book/show/36542226-zero-hour?from_search=true&from_srp=true&qid=NyfZgQcY1k&rank=1
Time of the Twins,"Margaret Weis, Tracy Hickman",https://www.goodreads.com/book/show/29187.Time_of_the_Twins?from_search=true&from_srp=true&qid=IoC0ufMDrX&rank=1
Alien,Alan Dean Foster,https://www.goodreads.com/book/show/35125.Alien?from_search=true&from_srp=true&qid=mRrYklaUGK&rank=1
Fated,Benedict Jacka,https://www.goodreads.com/book/show/11737387-fated?from_search=true&from_srp=true&qid=IABU5Wu45q&rank=1
Raybearer,Jordan Ifueko,https://www.goodreads.com/book/show/50158128-raybearer?from_search=true&from_srp=true&qid=0UWVBqho1q&rank=1
The Dagger of Adendigaeth,Melissa McPhail,https://www.goodreads.com/book/show/21713349-the-dagger-of-adendigaeth?from_search=true&from_srp=true&qid=SurvqABFUN&rank=1
The Last Hunter: Collected Edition,Jeremy Robinson,https://www.goodreads.com/book/show/19254151-the-last-hunter?from_search=true&from_srp=true&qid=DZKUpDlpRA&rank=1
Time and Again,Jack Finney,https://www.goodreads.com/book/show/40526.Time_and_Again?from_search=true&from_srp=true&qid=YndJyS6nWR&rank=4
The Trembling Path,Mark Tufo,https://www.goodreads.com/book/show/53376432-the-trembling-path?from_search=true&from_srp=true&qid=9rRIm3onAo&rank=1
Gods of Jade and Shadow,Silvia Moreno-Garcia,https://www.goodreads.com/book/show/36510722-gods-of-jade-and-shadow?from_search=true&from_srp=true&qid=jTSA4vA1W4&rank=1
Stuff and Nonsense,Andrew Seiple,https://www.goodreads.com/book/show/37654736-stuff-and-nonsense?from_search=true&from_srp=true&qid=tYlcacqFCy&rank=1
Battleborne,Dave Willmarth,https://www.goodreads.com/book/show/54343186-battleborne?from_search=true&from_srp=true&qid=d1YuyDUSCS&rank=1
Belgarath the Sorcerer,"David Eddings, Leigh Eddings",https://www.goodreads.com/book/show/189802.Belgarath_the_Sorcerer?from_search=true&from_srp=true&qid=7eaptqTvyi&rank=1
The Wound of the World,Edward W. Robertson,https://www.goodreads.com/book/show/32740645-the-wound-of-the-world?from_search=true&from_srp=true&qid=BfflbECqBl&rank=1
The Killing Moon,N. K. Jemisin,https://www.goodreads.com/book/show/11774272-the-killing-moon?from_search=true&from_srp=true&qid=Veh7kypqri&rank=1
The Care and Feeding of Stray Vampires,Molly Harper,https://www.goodreads.com/book/show/12988478-the-care-and-feeding-of-stray-vampires?from_search=true&from_srp=true&qid=fJ4pzusptO&rank=1
Akata Witch,Nnedi Okorafor,https://www.goodreads.com/book/show/7507944-akata-witch?from_search=true&from_srp=true&qid=oLiNWUdmvw&rank=1
Imago,Octavia E. Butler,https://www.goodreads.com/book/show/60934.Imago?from_search=true&from_srp=true&qid=797NhVbMxC&rank=1
Ilium,Dan Simmons,https://www.goodreads.com/book/show/3973.Ilium?from_search=true&from_srp=true&qid=Ojb2JXtYk5&rank=1
Ruins of the Earth,"Christopher Hopper, J. N. Chaney",https://www.goodreads.com/book/show/54865294-ruins-of-the-earth?from_search=true&from_srp=true&qid=kX1VnrKUBt&rank=1
Vicarious,Rhett C. Bruno,https://www.goodreads.com/book/show/57342343-vicarious?from_search=true&from_srp=true&qid=FcSlYxk5se&rank=1
The Red Sea,Edward W. Robertson,https://www.goodreads.com/book/show/25158914-the-red-sea?from_search=true&from_srp=true&qid=QEqEyBanzK&rank=1
Fledgling,Molly Harper,https://www.goodreads.com/book/show/46160530-fledgling?from_search=true&from_srp=true&qid=ldYmWuBjdN&rank=1
Omega Rising,Joshua Dalzelle,https://www.goodreads.com/book/show/17413290-omega-rising?from_search=true&from_srp=true&qid=Euy3wFjvQn&rank=1
Part-Time Gods,Rachel Aaron,https://www.goodreads.com/book/show/46252905-part-time-gods?from_search=true&from_srp=true&qid=FZNIaPVUMQ&rank=1
Harley Merlin and the Secret Coven,Bella Forrest,https://www.goodreads.com/book/show/40515052-harley-merlin-and-the-secret-coven?from_search=true&from_srp=true&qid=iHGbr2uhZ1&rank=1
Caverns and Creatures: Volume I (Books 1-4),Robert Bevan,https://www.goodreads.com/book/show/29069285-caverns-and-creatures?from_search=true&from_srp=true&qid=tG87pxzeKQ&rank=1
Capital Fleet,Scott Bartlett,https://www.goodreads.com/book/show/44083672-capital-fleet?from_search=true&from_srp=true&qid=JBRdw1MqbM&rank=1
The Wizards of Sevendor,Terry Mancour,https://www.goodreads.com/book/show/56765581-the-wizards-of-sevendor?from_search=true&from_srp=true&qid=9bFibZltGP&rank=1
The End of Eternity,Isaac Asimov,https://www.goodreads.com/book/show/509784.The_End_of_Eternity?from_search=true&from_srp=true&qid=FFcVgAz3yU&rank=1
Daughters of Nri,Reni K. Amayo,https://www.goodreads.com/book/show/49094548-daughters-of-nri?from_search=true&from_srp=true&qid=4fd2va6Yas&rank=1
Inflame,Dakota Krout,https://www.goodreads.com/book/show/57199087-inflame?from_search=true&from_srp=true&qid=JRUd2IPPQu&rank=1
In Fury Born,David Weber,https://www.goodreads.com/book/show/130528.In_Fury_Born?from_search=true&from_srp=true&qid=YQ8ukv98kj&rank=1
Commune,Joshua Gayou,https://www.goodreads.com/book/show/34736722-commune?from_search=true&from_srp=true&qid=d4bhtQ1t6T&rank=1
Slayer,Kiersten White,https://www.goodreads.com/book/show/34723130-slayer?from_search=true&from_srp=true&qid=ointkYJMVl&rank=1
Street Rats of Aramoor,Michael Wisehart,https://www.goodreads.com/book/show/46002002-street-rats-of-aramoor?from_search=true&from_srp=true&qid=MnkwmN9GuX&rank=4
The Waking Fire,Anthony Ryan,https://www.goodreads.com/book/show/25972177-the-waking-fire?from_search=true&from_srp=true&qid=PuDmQFOweG&rank=1
A Plague of Giants,Kevin Hearne,https://www.goodreads.com/book/show/33025240-a-plague-of-giants?from_search=true&from_srp=true&qid=xUgxxHQANc&rank=1
Provenance,Ann Leckie,https://www.goodreads.com/book/show/25353286-provenance?from_search=true&from_srp=true&qid=Pi2fxJh3Tk&rank=1
Blood of the Earth,Faith Hunter,https://www.goodreads.com/book/show/24452922-blood-of-the-earth?from_search=true&from_srp=true&qid=Gn0Vv6nwRG&rank=1
Half the World,Joe Abercrombie,https://www.goodreads.com/book/show/22055283-half-the-world?from_search=true&from_srp=true&qid=sSBq62uzz5&rank=1
Temple of Cocidius,Maxx Whittaker,https://www.goodreads.com/book/show/42199892-temple-of-cocidius?from_search=true&from_srp=true&qid=3QfBXHizy7&rank=1
Steel Crow Saga,Paul Krueger,https://www.goodreads.com/book/show/43264755-steel-crow-saga?from_search=true&from_srp=true&qid=CNh4Y10I5c&rank=1
The Last Day,Andrew Hunter Murray,https://www.goodreads.com/book/show/46147319-the-last-day?from_search=true&from_srp=true&qid=ZCWL8yrItM&rank=1
One Way,S. J. Morden,https://www.goodreads.com/book/show/38256448-one-way?from_search=true&from_srp=true&qid=Ccg2oxqNep&rank=1
Raging Storm,Markus Heitz,https://www.goodreads.com/book/show/43209290-raging-storm?from_search=true&from_srp=true&qid=vC69l3P3Bd&rank=1
The Girl in Red,Christina Henry,https://www.goodreads.com/book/show/42881101-the-girl-in-red?from_search=true&from_srp=true&qid=i012SthQ95&rank=1
The Iron Raven,Julie Kagawa,https://www.goodreads.com/book/show/52515514-the-iron-raven?from_search=true&from_srp=true&qid=4C9P9sadMY&rank=1
The Book of Phoenix,Nnedi Okorafor,https://www.goodreads.com/book/show/23281789-the-book-of-phoenix?from_search=true&from_srp=true&qid=38ZQTvdpGq&rank=1
Altered Starscape,Ian Douglas,https://www.goodreads.com/book/show/26001236-altered-starscape?from_search=true&from_srp=true&qid=GfAaRQ6YAg&rank=1
A Gift of Dragons,Anne McCaffrey,https://www.goodreads.com/book/show/231012.A_Gift_of_Dragons?from_search=true&from_srp=true&qid=GFEQg3rWGI&rank=1
The Thousand Names,Django Wexler,https://www.goodreads.com/book/show/15810910-the-thousand-names?from_search=true&from_srp=true&qid=gWEgg5gury&rank=1
The Fate's Forsaken Omnibus,Shae Ford,https://www.goodreads.com/book/show/32331587-the-fate-s-forsaken-omnibus?from_search=true&from_srp=true&qid=HdligmyRLm&rank=1
Phoenix Rising,"Pip Ballantine, Tee Morris",https://www.goodreads.com/book/show/9795166-phoenix-rising?from_search=true&from_srp=true&qid=NUhTQu983K&rank=1
Forger of Worlds,Simon Archer,https://www.goodreads.com/book/show/46267580-forger-of-worlds?from_search=true&from_srp=true&qid=9zMMoFlj24&rank=1
Ghost Talkers,Mary Robinette Kowal,https://www.goodreads.com/book/show/26114291-ghost-talkers?from_search=true&from_srp=true&qid=YwJCG3IRDc&rank=1
Dragonsbane,Shae Ford,https://www.goodreads.com/book/show/26136022-dragonsbane?from_search=true&from_srp=true&qid=a5LoH67vkX&rank=1
Rebel of the Sands,Alwyn Hamilton,https://www.goodreads.com/book/show/24934065-rebel-of-the-sands?from_search=true&from_srp=true&qid=qHcpk9c4zP&rank=2
Apocalypse Machine,Jeremy Robinson,https://www.goodreads.com/book/show/29342254-apocalypse-machine?from_search=true&from_srp=true&qid=V1r5dJyAbl&rank=1
Mister B. Gone,Clive Barker,https://www.goodreads.com/book/show/1011632.Mister_B_Gone?from_search=true&from_srp=true&qid=t1jORqTeDI&rank=1
The Brotherhood of the Wheel,R. S. Belcher,https://www.goodreads.com/book/show/25645561-the-brotherhood-of-the-wheel?from_search=true&from_srp=true&qid=SfL2yda213&rank=1
Grimspace,Ann Aguirre,https://www.goodreads.com/book/show/1828067.Grimspace?from_search=true&from_srp=true&qid=CaskJTLCFu&rank=1
House of the Rising Sun,Kristen Painter,https://www.goodreads.com/book/show/18453118-house-of-the-rising-sun?from_search=true&from_srp=true&qid=xz95u7JERT&rank=1
Dying of the Light,George R. R. Martin,https://www.goodreads.com/book/show/67956.Dying_of_the_Light?from_search=true&from_srp=true&qid=mM0eXnZkG2&rank=1
"If, Then",Kate Hope Day,https://www.goodreads.com/book/show/40641074-if-then?from_search=true&from_srp=true&qid=iE2PisWecO&rank=1
Flashback,Dan Simmons,https://www.goodreads.com/book/show/9432902-flashback?from_search=true&from_srp=true&qid=toSoQomHyN&rank=1
Frozen,"Melissa de la Cruz, Michael Johnston",https://www.goodreads.com/book/show/15850937-frozen?from_search=true&from_srp=true&qid=6bVHergIAa&rank=1
Hero of Thera,Eric Nylund,https://www.goodreads.com/book/show/35118608-hero-of-thera?from_search=true&from_srp=true&qid=r9FU6Ac7Fe&rank=1
Red Queen,Christina Henry,https://www.goodreads.com/book/show/27246122-red-queen?from_search=true&from_srp=true&qid=8RuEnsHUYl&rank=1
Killfile,Christopher Farnsworth,https://www.goodreads.com/book/show/27213216-killfile?from_search=true&from_srp=true&qid=7NXZT1NGDp&rank=1
The Dirty Streets of Heaven,Tad Williams,https://www.goodreads.com/book/show/13542846-the-dirty-streets-of-heaven?from_search=true&from_srp=true&qid=2uyiBcYFK8&rank=1
The Iron Wyrm Affair,Lilith Saintcrow,https://www.goodreads.com/book/show/12899734-the-iron-wyrm-affair?from_search=true&from_srp=true&qid=pHM8XU4yus&rank=1
Chimera,David Wellington,https://www.goodreads.com/book/show/16248277-chimera?from_search=true&from_srp=true&qid=HYHhmSAr2Q&rank=1
Sisters Red,Jackson Pearce,https://www.goodreads.com/book/show/6357708-sisters-red?from_search=true&from_srp=true&qid=UkGrgBO9yo&rank=1
Undone,Rachel Caine,https://www.goodreads.com/book/show/3596225-undone?from_search=true&from_srp=true&qid=B2FhQMSNbg&rank=1
Down a Dark Hall,Lois Duncan,https://www.goodreads.com/book/show/538757.Down_a_Dark_Hall?from_search=true&from_srp=true&qid=Wjde1bNQIs&rank=2
The Taken,Vicki Pettersson,https://www.goodreads.com/book/show/12925631-the-taken?from_search=true&from_srp=true&qid=7rIcdrRYC5&rank=1
Dying to Be Me,Anita Moorjani,https://www.goodreads.com/book/show/12291050-dying-to-be-me?from_search=true&from_srp=true&qid=NrM0m9CQuf&rank=2
"Dolly Parton, Songteller",Dolly Parton,https://www.goodreads.com/book/show/53916522-dolly-parton-songteller?from_search=true&from_srp=true&qid=P2wBAVhcM6&rank=2
Dear Reader,Michael Malice,https://www.goodreads.com/book/show/20652901-dear-reader?from_search=true&from_srp=true&qid=MRWHNQ9IA5&rank=1
The Aviators,Winston Groom,https://www.goodreads.com/book/show/17345262-the-aviators?from_search=true&from_srp=true&qid=SjLSUFmqAa&rank=1
Black Elk,Joe Jackson,https://www.goodreads.com/book/show/30038655-black-elk?from_search=true&from_srp=true&qid=ij83QQmWU5&rank=1
The I-5 Killer,"Ann Rule, Andy Stack",https://www.goodreads.com/book/show/34975974-the-i-5-killer?from_search=true&from_srp=true&qid=kAapV0nPKF&rank=1
Crazy Brave,Joy Harjo,https://www.goodreads.com/book/show/13409655-crazy-brave?from_search=true&from_srp=true&qid=wcdAl3IziI&rank=2
The White Album,Joan Didion,https://www.goodreads.com/book/show/421.The_White_Album?from_search=true&from_srp=true&qid=3AJ3g0DJsu&rank=2
Where's the Next Shelter?,Gary Sizer,https://www.goodreads.com/book/show/27751577-where-s-the-next-shelter?from_search=true&from_srp=true&qid=TzpvB9bUec&rank=1
Caravaggio,Andrew Graham-Dixon,https://www.goodreads.com/book/show/7558367-caravaggio?from_search=true&from_srp=true&qid=J01BLuTETA&rank=1
Finding Ultra,Rich Roll,https://www.goodreads.com/book/show/39665673-finding-ultra?from_search=true&from_srp=true&qid=vvMB6c4EZp&rank=1
Gold Dust Woman,Stephen Davis,https://www.goodreads.com/book/show/19286604-gold-dust-woman?from_search=true&from_srp=true&qid=6PyYar4Abt&rank=1
A Dream About Lightning Bugs,Ben Folds,https://www.goodreads.com/book/show/44279087-a-dream-about-lightning-bugs?from_search=true&from_srp=true&qid=axYpAN8r7r&rank=1
The Push,Tommy Caldwell,https://www.goodreads.com/book/show/33155369-the-push?from_search=true&from_srp=true&qid=D4f3uxRhFV&rank=1
CinderGirl,"Christina Meredith, Dr. Henry Cloud - foreword",https://www.goodreads.com/book/show/36575877-cindergirl?from_search=true&from_srp=true&qid=QR704ZxhXt&rank=1
I Hike,Lawton Grinter,https://www.goodreads.com/book/show/13829904-i-hike?from_search=true&from_srp=true&qid=NNkhBhz6qm&rank=1
Ted Bundy,"Stephen G. Michaud, Hugh Aynesworth",https://www.goodreads.com/book/show/205661.Ted_Bundy?from_search=true&from_srp=true&qid=lgwBIcEY76&rank=2
North of Normal,Cea Sunrise Person,https://www.goodreads.com/book/show/18635097-north-of-normal?from_search=true&from_srp=true&qid=ov13xBxEyA&rank=1
Beneath the Tamarind Tree,Isha Sesay,https://www.goodreads.com/book/show/42078820-beneath-the-tamarind-tree?from_search=true&from_srp=true&qid=Ap2SB1s9rg&rank=1
Evel,Leigh Montville,https://www.goodreads.com/book/show/9080316-evel?from_search=true&from_srp=true&qid=qiZAHI97Yc&rank=1
Out of Orange,Cleary Wolters,https://www.goodreads.com/book/show/22960623-out-of-orange?from_search=true&from_srp=true&qid=BCJo5jKTJi&rank=1
Famous Father Girl,Jamie Bernstein,https://www.goodreads.com/book/show/36300698-famous-father-girl?from_search=true&from_srp=true&qid=FVdJGYZ0EL&rank=1
Paul Simon,Robert Hilburn,https://www.goodreads.com/book/show/36373611-paul-simon?from_search=true&from_srp=true&qid=qLoOsNtdJd&rank=1
Hell in the Heartland,Jax Miller,https://www.goodreads.com/book/show/52218496-hell-in-the-heartland?from_search=true&from_srp=true&qid=zf72YIbGY1&rank=1
Small Doses,Amanda Seales,https://www.goodreads.com/book/show/43908975-small-doses?from_search=true&from_srp=true&qid=f9KfBAZbiQ&rank=1
A New Model,"Ashley Graham, Rebecca Paley",https://www.goodreads.com/book/show/31932167-a-new-model?from_search=true&from_srp=true&qid=urGvsfVleS&rank=1
Confessions of a Funeral Director,Caleb Wilde,https://www.goodreads.com/book/show/33991757-confessions-of-a-funeral-director?from_search=true&from_srp=true&qid=KqeA4lywrQ&rank=1
Elvis and Ginger,Ginger Alden,https://www.goodreads.com/book/show/18693653-elvis-and-ginger?from_search=true&from_srp=true&qid=gZNVJ0uO4E&rank=1
Becoming Superman,J. Michael Straczynski,https://www.goodreads.com/book/show/42482167-becoming-superman?from_search=true&from_srp=true&qid=m65EWSNyPw&rank=1
What We Carry,Maya Shanbhag Lang,https://www.goodreads.com/book/show/52575641-what-we-carry?from_search=true&from_srp=true&qid=5tagtXaQWT&rank=1
